ID_AWARD,ID_LOT_AWARDED,WIN_NAME,WIN_COUNTRY_CODE
8572181,,S+T Fassaden GmbH,DE
8572227,,GOES GMbH,DE
8572246,1,Rahmenvertrag zur Lieferung elektronischer Schließzylinder,DE
8572300,,Has GmbH,DE
8572313,,Elektrotechnik Erich Schwarzlose GmbH,DE
8572328,,IVECO Magirus AG,DE
8572329,,Biotherax biochemisch-pharmazeutische GmbH,DE
8572330,,ratiopharm GmbH,DE
8572331,,LEO Pharma GmbH,DE
8572332,,adequapharm GmbH,DE
8572530,1,Behrisch Thomas,DE
8572531,2,"Behrisch, GbR",DE
8572567,,Bietergemeinschaft JSWD Architekten GmbH & Co. KG und RMP Stefan Lenzen,DE
8572568,1,ckc ag,DE
8572569,1,Hays AG,DE
8572570,1,adesso AG,DE
8572571,2,ckc AG,DE
8572572,2,Hays AG,DE
8572573,2,adesso AG,DE
8572574,2,Gesundheitsforen Leipzig GmbH,DE
8572575,3,ckc ag,DE
8572576,3,QIQ Qcentris Intelligent Quality GmbH,DE
8572577,3,adesso AG,DE
8572578,3,Hays AG,DE
8572579,4,ckc ag,DE
8572580,4,adesso AG,DE
8572581,4,Hays Ag,DE
8572582,5,ckc ag,DE
8572583,5,Hays AG,DE
8572584,5,adesso AG,DE
8572585,6,QIQ Qcentris Intelligent Quality GmbH,DE
8572586,6,ckc ag,DE
8572587,6,MG Gardner & Gerbracht Consulting GmbH & Co. KG,DE
8572588,6,Hays AG,DE
8572589,6,adesso AG,DE
8572590,7,ckc ag,DE
8572591,7,Hays AG,DE
8572592,7,adesso AG,DE
8572593,9,Hays AG,DE
8572594,9,MG Gardner & Gerbracht Consulting GmbH & Co. KG,DE
8572595,9,ckc ag,DE
8572596,9,adesso AG,DE
8572607,,Neue-Jadewerft GmbH,DE
8572698,1,Deloitte GmbH Wirtschaftsprüfungsgesellschaft,DE
8572699,1,Ernst &amp; Young GmbH Wirtschaftsprüfungsgesellschaft,DE
8572700,1,KPMG AG Wirtschaftsprüfungsgesellschaft,DE
8572704,1,"McKinsey &amp; Company, Inc.",DE
8572705,1,BDO AG Wirtschaftsprüfungsgesellschaft,DE
8572716,,Hori Bauservice GmbH,DE
8572718,,Lindner Gerüstebau GmbH,DE
8572719,,Aenstoots GmbH,DE
8572720,,Willi Meyer Bauunternehmen GmbH,DE
8572721,,Rogorsch + Strobl GmbH,DE
8572725,,Oltmanns Metallbau GmbH,DE
8572727,1,Rolfes Bau GmbH &amp; Co. KG,DE
8572728,4,Klasse Ausbau GmbH,DE
8572821,,Fassaden-Pletz GmbH,DE
8572824,1,Hallertauer Landschaft GmbH &amp; Co. KG,DE
8572825,,"Vogtländische Straßen-, Tief- und Rohrleitungsbau GmbH",DE
8572827,,Thomas Roth KG,DE
8572829,3,Komptech Vertriebsgesellschaft Deutschland mbH,DE
8572830,,Vorndran Metallbau GmbH &amp; Co. KG,DE
8572833,,ENGIE Deutschland GmbH,DE
8572841,,N &amp; H Metallbau GmbH,DE
8572842,,OSMA Aufzüge GmbH &amp; Co. KG,DE
8572846,,Schuster Klima GmbH &amp; Co. KG,DE
8572852,,VAUDE GmbH,DE
8573293,,Rosenbauer Karlsruhe GmbH &amp; Co. KG,DE
8573321,,Lyreco Deutschland GmbH,DE
8573376,,triplan Umwelttechnik GmbH,DE
8573692,,ETL Paul Schlegel Holding GmbH,DE
8573754,,QSG Verkehrstechnik GmbH,DE
8573759,1,Volkswagen AG,DE
8573760,2,Volkswagen AG,DE
8573775,,"Stadtwerke - Altmärkische Gas-, Wasser- und Elektrizitätswerke GmbH Stendal",DE
8573784,,Tardex GmbH,DE
8573785,,REISS Büromöbel GmbH,DE
8573787,1,Adolf Nissen Elektrobau GmbH,DE
8573788,2,Adolf Nissen Elektrobau GmbH,DE
8573789,3,Adolf Nissen Elektrobau GmbH,DE
8573790,4,Adolf Nissen Elektrobau GmbH,DE
8573791,5,Adolf Nissen Elektrobau GmbH,DE
8573792,6,Adolf Nissen Elektrobau GmbH,DE
8573793,7,Adolf Nissen Elektrobau GmbH,DE
8573794,8,Adolf Nissen Elektrobau GmbH,DE
8573795,,SPECS Surface Nano Analysis GmbH,DE
8573797,,Total Mineralöl GmbH,DE
8573798,,Georg Oest Mineralölwerk,DE
8573799,,BWW Energie GmbH,DE
8573800,,BayWa AG Mineralöl,DE
8573801,,Babcock Noell,DE
8573824,,Büttner GmbH,DE
8573828,,Stadtwerke Kiel AG,DE
8573872,,Fujitsu Technology Solutions GmbH,DE
8573881,,MAN Truck &amp; Bus Deutschland GmbH Vertriebsregion Südost,DE
8573882,2,Firma Walser GmbH,DE
8573883,3,Firma Fritz Raschel Feuerschutz GmbH,DE
8573884,4,Firma Albert Ziegler GmbH,DE
8573893,,Stadler GmbH,DE
8573939,1,Josef Lentner GmbH,DE
8574071,,Adler &amp; Olesch Landschaftsarchitekten München GmbH,DE
8574073,,bow ingenieure gmbh,DE
8574115,1,Gegenbauer Property Service GmbH,DE
8574116,2,HVG Grünflächenmanagement GmbH,DE
8574143,,BauBeCon,DE
8574167,1,Gebäudereinigung in der Stadtteilschule Helmuth Hübener,DE
8574168,2,Glasreinigung in der Stadtteilschule Helmuth Hübener,DE
8574174,,Team für Technik GmbH,DE
8574181,,Küpper und Partner,DE
8574182,,BayStartUp GmbH,DE
8574188,,Atelier Brückner GmbH,DE
8574189,,GFA Consulting Group GmbH,DE
8574315,,ISE Informatikgesellschaft für Software-Entwicklung mbH,DE
8574331,,Teuber + Viel Ingenieurgesellschaft für Energie und Gebäudetechnik mbH,DE
8574332,,Ludes Generalplaner GmbH,DE
8574340,,Mayr Ludescher Partner Beratende Ingenieure PartGmbB,DE
8574344,,Landherr Architekten,DE
8574345,,Behringer Beratende Ingenieure GmbH,DE
8574356,,SV Ingenieurgesellschaft mbH,DE
8574361,1,elko Sicherheit,DE
8574362,2,elko Sicherheit,DE
8574412,,Regierungsbaumeister Schlegel GmbH &amp; Co. KG,DE
8574429,1,Baumschule Spantekow Meike Priebe,DE
8574430,2,Forstbaumschulen Fürst Pückler Zeischa GmbH,DE
8574431,3,Forstbaumschulen Güstrow Leist &amp; Co. KG,DE
8574432,4,Baumschule Spantekow Meike Priebe,DE
8574433,5,Rudolf Schrader GmbH &amp; Co. Vertriebs KG,DE
8574434,6,Baumschule Spantekow Meike Priebe,DE
8574540,,Hermann + Bosch Architekten,DE
8574563,,SSF Ingenieure AG,DE
8574569,,Ing.-Büro Zick-Hessler,DE
8574572,1,Forstdienstleistungen Tim Jordanland,DE
8574573,2,Forstunternehmen Thomas Meyer,DE
8574575,4,Uwe Möller GmbH,DE
8574576,5,Land und Forstservice Veit,DE
8574586,,Krebs und Kiefer Ingenieure GmbH,DE
8574593,1,Rauschenberg Ingenieure,DE
8574594,2,Rauschenberg Ingenieure,DE
8574596,,Ingenieurgruppe Bauen,DE
8574644,,SAFE Sicherheit &amp; Service GmbH,DE
8574669,,assmann GmbH,DE
8574672,,Kern GmbH,DE
8574673,,Planungsgruppe Stadtbüro,DE
8574709,,Caritasverband für das Erzbistum Berlin e. V. Region Vorpommern,DE
8574720,,bst Architekten und Ingenieure,DE
8574751,1,Berufsbildungszentrum Euskirchen,DE
8574752,1,Verein für allgemeine und berufliche Weiterbildung e. V. (VabW e. V.),DE
8574757,BA-2,"TS Bau GmbH, Industriestraße A20, 01612 Glaubitz",DE
8574763,,Berger GmbH &amp; Co. KG,DE
8574768,,Berger Bau SE,DE
8574813,,EvoBus GmbH,DE
8574814,,EvoBus GmbH,DE
8574815,,EvoBus GmbH,DE
8574881,18FEI30921,PBI GmbH,DE
8574882,,Kuchem GmbH,DE
8574883,1,Vossloh Logistics GmbH,DE
8574884,2,Vossloh Logistics GmbH,DE
8574885,3,Vossloh Logistics GmbH,DE
8574886,4,Vossloh Logistics GmbH,DE
8574887,5,Vossloh Logistics GmbH,DE
8574888,6,Vossloh Logistics GmbH,DE
8574889,7,Vossloh Logistics GmbH,DE
8574890,,Bayern Express &amp; P. Kühn GmbH,DE
8574894,1,Schmidt Gevelsberg – Internationale Spedition GmbH,DE
8574895,2,Schmidt Gevelsberg – Internationale Spedition GmbH,DE
8574934,,Schneider & Sohn GmbH&Co.KG,DE
8575110,,Bayernwerk AG,DE
8575111,,Büropartner Würzburg,DE
8575125,1,Hemken & Co GmbH,DE
8575126,,Müller Umwelttechnik GmbH & Co. KG,DE
8575129,,Gelsenchem Chemical Products GmbH,DE
8575133,,Salvia medical GmbH & Co. KG,DE
8575136,1,Mindray Medical Germany GmbH,DE
8575177,,ArchivinForm GmbH,DE
8575193,,LSE Space GmbH,DE
8575264,,"Tektoplan Schuetz, Stock and Partner mbB",DE
8575270,,ARGE STRABAG,DE
8575271,,Pleitz GmbH,DE
8575274,,Pleitz GmbH,DE
8575295,,Schlumbohm Medizin-Labor-Technologie GmbH,DE
8575296,,Jakob Leonhards Söhne,DE
8575328,,Fritz Herzog Bauunternehmen AG,DE
8575329,,AST Eissport- und Solaranlagenbau GmbH,DE
8575330,,Wertbau Elemente GmbH,DE
8575335,,Heinz Schnorpfeil Bau GmbH,DE
8575338,,Wertbau Elemente GmbH,DE
8575368,,Dieter Baas Fliesenfachgeschäft GmbH &amp; Co. KG,DE
8575419,,Christian Düregger,DE
8575441,,Hedwig Fliesen,DE
8575444,,GRAFRIED BAUUNTERNEHMUNG GmbH,DE
8575463,,Schandert GmbH,DE
8575464,,TuK Tief-und Kulturbau GmbH,DE
8575465,,Projektbau Matthias Regner,DE
8575469,,Knecht GmbH,DE
8575472,,Gisbert Block GmbH,DE
8575475,,RUF,DE
8575488,,Holzbau Muny GmbH,DE
8575496,,Strabag AG,DE
8575507,,Metallbau Schwarz GmbH,DE
8575508,4,ALBAKON GmbH,DE
8575510,,Trimborn Söhne Metallbau GmbH,DE
8575526,1,Faber Bauunternehmung,DE
8575527,,Schiessle GmbH &amp; Co. KG Garten- und Landschaftsbau,DE
8575530,,Hein &amp; Knott Bedachungs GbR,DE
8575550,,Condor Gerüstbau Hermann Brück GmbH,DE
8575552,,"Willi Leinweber Transport GmbH &amp; Co. KG,",DE
8575554,,Elektro-Anlagenbau Remmele GmbH &amp; Co.KG,DE
8575571,,Medizin &amp; Service GmbH,DE
8576012,,MIP Pharma GmbH,DE
8576088,,Thomson Reuter (Markets) Deutschland GmbH,DE
8576111,1,Weidhase Medientechnik,DE
8576115,1,Dräger Medical ANSY GmbH,DE
8576116,2,Dräger Medical ANSY GmbH,DE
8576117,3,Dräger Medical ANSY GmbH,DE
8576121,1,Fujitsu Technology Solutions GmbH,DE
8576122,2,Fujitsu Technology Solutions GmbH,DE
8576246,1,item deutschland GmbH,DE
8576247,2,Horn,DE
8576248,3,item deutschland GmbH,DE
8576249,4,PRINTION,DE
8576250,5,toner-dumping.de Orth &amp; Baer GmbH,DE
8576339,,Bonifatius GmbH,DE
8576340,1,Sella GmbH,DE
8576341,2,Sella GmbH,DE
8576342,3,Sella GmbH,DE
8576343,4,Sella GmbH,DE
8576344,5,Sella GmbH,DE
8576345,6,ASS-Einrichtungssysteme GmbH,DE
8576429,1,GM GmbH,DE
8576430,2,GM GmbH,DE
8576567,,Leica Mikrosysteme Vertrieb GmbH,DE
8576579,,GVS Gesellschaft für Verkehrsberatung und Systemplanung mbH,DE
8576710,,Hexagon Metrology GmbH,DE
8576823,1,Plisch GmbH,DE
8576826,1,Medtronic GmbH,DE
8576827,2,BIOTRONIK Vertriebs GmbH &amp; Co. KG,DE
8576828,3,Boston Scientific Medizintechnik GmbH,DE
8576829,4,St. Jude Medical GmbH,DE
8576830,5,LivaNova Deutschland GmbH,DE
8576921,,Renz Ingenieurgesellschaft mbH &amp; Co.KG,DE
8577010,,E.I. Tec GmbH,DE
8577026,,SFP Architekten GmbH,DE
8577029,,D.I.E. PROJEKT GmbH,DE
8577031,,Dippold &amp; Gerold Beratende Ingenieure GmbH,DE
8577038,,Müller-BBM GmbH,DE
8577066,1,Kuhlmann GmbH &amp; Co.KG,DE
8577068,3,IAA Ingenieurgesellschaft für Abfall und Abwasser mbH &amp; Co.KG,DE
8577070,5,IAA Ingenieurgesellschaft für Abfall und Abwasser mbH &amp; Co.KG,DE
8577073,,Kölling Architekten GbR Partnerschaft,DE
8577074,2,rve Industrie GmbH,DE
8577081,,Glas- und Gebäudereinigung E. Pfromm GmbH,DE
8577085,,BER-TGA GmbH,DE
8577092,,INGENIEURBÜRO WICHMANN GmbH,DE
8577098,,VICTORIA Glas- und Gebäudereinigung GmbH,DE
8577101,1,CLEAN ServicePower GmbH,DE
8577102,2,Dirk Müller Gebäudedienste GmbH,DE
8577108,1,AHE GmbH,DE
8577109,2,AHE GmbH,DE
8577123,1,mlv Werbeagentur GmbH,DE
8577124,2,"Kaune, Posnik, Spohr GmbH",DE
8577125,3,Anja Luckas Journalistenbüro und Medienberatung,DE
8577126,4,Neusta destination Solutions,DE
8577144,5,CANCOM on line GmbH,DE
8577145,1,Bechtle GmbH IT.Systemhaus,DE
8577146,2,Bechtle GmbH IT.Systemhaus,DE
8577147,3,Bechtle GmbH IT.Systemhaus,DE
8577148,4,Bechtle GmbH IT.Systemhaus,DE
8577154,,GeneControl GmbH,DE
8577166,,"Commercial Vehicle Cluster GmbH, Herr Dr. Martin Thul",DE
8577170,,BUG Dienstleistungen GmbH &amp; Co. KG,DE
8577186,,Tiedtke + Behringer Architekten GbR,DE
8577188,,WES GmbH Landschaftsarchitektur,DE
8577252,,agn Niederberghaus &amp; Partner GmbH,DE
8577260,,KPMG AG Wirtschaftsprüfungsgesellschaft,DE
8577302,,Jacobi Gebäudereinigung GmbH,DE
8577309,1,epex group Deutschald GmbH,DE
8577310,2,epex group Deutschald GmbH,DE
8577311,3,Lattemann &amp; Geiger Gebäudeservice Baden-Württemberg GmbH,DE
8577312,4,epex group Deutschald GmbH,DE
8577313,5,epex group Deutschald GmbH,DE
8577314,6,epex group Deutschald GmbH,DE
8577323,,ECOLOG International Deutschland,DE
8577344,,APEG Gebäude-Service GmbH,DE
8577357,,Hock Abpresstechnik Abfallbeseitigung und Recycling GmbH,DE
8577369,,Obel Architekten GmbH,DE
8577375,,Canon Business Center Dresden GmbH,DE
8577398,,pme Famlienservice GmbH,DE
8577399,,Schüßler-Plan Ingenieurgesellschaft mbH,DE
8577419,,kreuger wilkins architekten,DE
8577421,,Technische Universität Chemnitz,DE
8577430,,A.R.T. GmbH,DE
8577437,,ARGUS DATA INSIGHTS,DE
8577439,1,AWF Gebäudereinigung GmbH,DE
8577440,2,AWF Gebäudereinigung GmbH,DE
8577447,,MGF Architekten GmbH,DE
8577458,1,Form Dienstleistungen GmbH,DE
8577459,2,KGS Kreitlow GmbH,DE
8577460,3,Form Dienstleistungen GmbH,DE
8577461,4,KGS Kreitlow GmbH,DE
8577462,5,SirVice24 Gesellschaft für Wohn- und Gewerbeservice,DE
8577463,6,SirVice24 Gesellschaft für Wohn- und Gewerbeservice,DE
8577464,7,Gleichfeld Gebäudereinigung &amp; -service GmbH,DE
8577465,8,KGS Kreitlow GmbH,DE
8577466,9,Gleichfeld Gebäudereinigung &amp; -service GmbH,DE
8577467,10,Gleichfeld Gebäudereinigung &amp; -service GmbH,DE
8577468,11,SirVice24 Gesellschaft für Wohn- und Gewerbserrvice,DE
8577489,Los 1 - Gebäude,IWB Ingenieure,DE
8577621,1,A und A Plus GmbH,DE
8577622,1,TÜV Nord Bildung GmbH &amp; Co. KG,DE
8577624,3,SBH West GmbH,DE
8577625,4,Wirtschaftsakademie Küster GmbH,DE
8577626,5,DAA Deutsche Angestellten-Akademie GmbH,DE
8577627,1,SBH Nord GmbH,DE
8577628,2,ABU gGmbH,DE
8577629,3,GFBM-gemeinnützige Gesellschaft für berufsbildende Maßnahmen mit beschränkter Haftung,DE
8577630,4,Akademie Seehof GmbH,DE
8577631,1,"VESBE – Verein für Europäische Sozialarbeit, Bildung und Erziehung e. V.",DE
8577632,2,TÜV NORD Bildung GmbH &amp; Co. KG,DE
8577633,3,Internationaler Bund – IB West gGmbH,DE
8577634,4,Internationaler Bund – IB West gGmbH,DE
8577635,5,"Bildungszentrum für Handel, Dienstleistung und Gewerbe e.V.",DE
8577636,6,DAA Deutsche Angestellten-Akademie GmbH,DE
8577638,1,DAA Deutsche Angestellten-Akademie,DE
8577639,2,DAA Deutsche Angestellten-Akademie,DE
8577640,1,die kurbel Kath. Jugendwerk Oberhausen gGmbH,DE
8577642,1,low-tec gemeinnützige Arbeitsmarktförderungsgesellschaft Düren mbH,DE
8577643,1,KIZ PROWINA pro Wirtschaft und neue Arbeit GmbH,DE
8577644,2,KIZ PROWINA pro Wirtschaft und neue Arbeit GmbH,DE
8577645,3,KIZ PROWINA pro Wirtschaft und neue Arbeit GmbH,DE
8577646,1,DAA Deutsche Angestellten-Akademie GmbH,DE
8577647,2,Fortbildungsakademie der Wirtschaft gGmbH,DE
8577648,3,Bildungsinstitut Münster e. V.,DE
8577649,4,SBH West GmbH,DE
8577650,1,Internationaler Bund – IB West gGmbH,DE
8577651,1,GBB Gesellschaft für berufliche Bildung mbH,DE
8577652,2,ABU gGmbH,DE
8577653,3,BBI – Bildungs- und Beratungsinstitut GmbH,DE
8577654,4,BBI – Bildungs- und Beratungsinstitut GmbH,DE
8577658,1,WIPA Wirtschafts- und Sprachenschule Kurt Paykowski GmbH,DE
8577659,1,TÜV Rheinland Akademie GmbH,DE
8577660,1,Gisela Vogel Institut für berufliche Bildung GmbH &amp; Co. KG,DE
8577661,1,"trias Gesellschaft für Arbeit, Gesundheit und Soziales mbH",DE
8577662,2,HR ARENA GmbH,DE
8577663,3,TÜV Rheinland Akademie GmbH,DE
8577665,1,Berufsfortbildungswerk gem. Bildungseinrichtung des DGB GmbH,DE
8577669,1,Spitzke SE,DE
8577670,2,Max Knape,DE
8577673,,Rail Power Systems GmbH,DE
8577676,,Rail Power Systems GmbH,DE
8577713,,Enercon Gmbh,DE
8577771,,BPR Dr. Schäpertöns Consult GmbH &amp; Co KG,DE
8577772,801,Nehlsen GmbH &amp; Co. KG,DE
8577773,802,Hilker GmbH &amp; Co. KG,DE
8577774,803,Nehlsen GmbH &amp; Co. KG,DE
8577775,804,Nehlsen GmbH &amp; Co. KG,DE
8577776,805,Entsorgungsbetrieb Augustin GmbH,DE
8577777,806,Nehlsen GmbH &amp; Co. KG,DE
8577778,807,Hilker GmbH &amp; Co. KG,DE
8577779,808,Hilker GmbH &amp; Co. KG,DE
8577780,809,Hilker GmbH &amp; Co. KG,DE
8577781,810,Hilker GmbH &amp; Co. KG,DE
8577782,811,Entsorgungsbetrieb Augustin GmbH,DE
8577783,812,Nehlsen GmbH &amp; Co. KG,DE
8577784,813,Entsorgungsbetrieb Augustin GmbH,DE
8577785,814,Nehlsen GmbH &amp; Co. KG,DE
8577786,815,Nehlsen GmbH &amp; Co. KG,DE
8577787,816,Entsorgungsbetrieb Augustin GmbH,DE
8577788,817,Entsorgungsbetrieb Augustin GmbH,DE
8577789,818,Entsorgungsbetrieb Augustin GmbH,DE
8577790,819,Nehlsen GmbH &amp; Co. KG,DE
8577791,820,Nehlsen GmbH &amp; Co. KG,DE
8577792,821,Nehlsen GmbH &amp; Co. KG,DE
8577793,822,Nehlsen GmbH &amp; Co. KG,DE
8577794,823,Nehlsen GmbH &amp; Co. KG,DE
8577795,901,Hilker GmbH &amp; Co. KG,DE
8577796,902,Entsorgungsbetrieb Augustin GmbH,DE
8577797,903,Hilker GmbH &amp; Co. KG,DE
8577798,904,Nehlsen GmbH &amp; Co. KG,DE
8577799,905,Hilker GmbH &amp; Co. KG,DE
8577800,906,Entsorgungsbetrieb Augustin GmbH,DE
8577801,907,Entsorgungsbetrieb Augustin GmbH,DE
8577802,908,Entsorgungsbetrieb Augustin GmbH,DE
8577803,909,Entsorgungsbetrieb Augustin GmbH,DE
8577804,910,Nehlsen GmbH &amp; Co. KG,DE
8577805,911,Nehlsen GmbH &amp; Co. KG,DE
8577806,912,Nehlsen GmbH &amp; Co. KG,DE
8577807,913,Nehlsen GmbH &amp; Co. KG,DE
8577808,914,Nehlsen GmbH &amp; Co. KG,DE
8577809,915,Entsorgungsbetrieb Augustin GmbH,DE
8577810,916,Nehlsen GmbH &amp; Co. KG,DE
8577811,917,Entsorgungsbetrieb Augustin GmbH,DE
8577812,918,Nehlsen GmbH &amp; Co. KG,DE
8577813,,DB Engineering &amp; Consulting GmbH,DE
8577814,1,BBL Logistik GmbH,DE
8577815,2,BBL Logistik GmbH,DE
8577816,3,DB Cargo AG,DE
8577817,4,DB Cargo AG,DE
8577818,5,DB Cargo AG,DE
8577819,6,DB Cargo AG,DE
8577823,,Pöyry Deutschland GmbH,DE
8577824,,Pöyry Deutschland GmbH,DE
8577832,,IGLU Ingenieurgemeinschaft für Landwirtschaft und Umwelt,DE
8577837,,PIB-IGS GmbH,DE
8577860,,Gas-Netzgesellschaft Rheda-Wiedenbrück GmbH &amp; Co. KG,DE
8577874,,Schreinerei Neser e.K.,DE
8577899,,Wolfmaier Haustechnik GmbH,DE
8577903,1,Schlingmann GmbH & Co. KG,DE
8577904,2,Schlingmann GmbH & Co. KG,DE
8577905,3,Sturm Feuerschutz GmbH,DE
8577906,4,Kilian Fire & Safty GmbH & Co. KG,DE
8578017,1,Biogen GmbH,DE
8578018,1,CC Pharma GmbH,DE
8578019,1,Hexal AG,DE
8578022,6,Daiichi Sankyo Deutschland GmbH,DE
8578023,9,Accord Healthcare GmbH,DE
8578024,9,Aliud Pharma GmbH,DE
8578025,9,Hexal AG,DE
8578026,10,Aliud Pharma GmbH,DE
8578027,11,Aliud Pharma GmbH,DE
8578028,12,CC Pharma GmbH,DE
8578087,,Patientendienste Rosenheim GmbH,DE
8578088,,COPLAN AG,DE
8578093,,Ingenieurbüro Reinisch GmbH & Co. KG,DE
8578158,,CSZ Ingenieurconsult Cornelius-Schwarz-Zeitler GmbH,DE
8578222,,Theatertechnische Systeme GmbH,DE
8578230,6,MB Lauterbach Metallbau GmbH,DE
8578234,,Bühnenbau Schnakenberg GmbH &amp; Co. KG,DE
8578235,,Johann Bredehöft,DE
8578237,,"Burger Bau GmbH + Co. KG,",DE
8578246,,ANES Bauausführungen Berlin GmbH,DE
8578270,02-B,CENTRO Umwelttechnik &amp; Logistik GmbH,DE
8578271,1,WR Schlosser,DE
8578273,3,Viebahn GmbH,DE
8578307,,Okel GmbH &amp; Co. KG,DE
8578309,,Apleona R&amp;M Ausbau München GmbH,DE
8578311,,Schreider Baukeramik GmbH,DE
8578312,,DARE Demontage Abbruch Rückbau und Entsorgungs GmbH,DE
8578318,,Hermann Sickinger GmbH &amp; Co. KG,DE
8578321,,Züblin AG,DE
8578322,,"PKE Deutschland GmbH, NL Leipzig",DE
8578323,,Goldbeck Südwest GmbH,DE
8578324,1,Mibradoor GmbH,DE
8578325,2,maltec Johannes Temps GmbH,DE
8578326,,Heitkamp GmbH,DE
8578327,,Kircheis &amp; Partner Gerüstbau und Bau GmbH,DE
8578329,,Lang Isoliertechnik GmbH,DE
8578331,,Oevermann GmbH,DE
8578332,,Holschbach Fußbodentechnik Dieter Holschbach GmbH,DE
8578336,,Fliesen Röhlich GmbH,DE
8578339,,Möbelbau Lober GmbH,DE
8578340,,R+S solutions GmbH,DE
8578342,,Vaude GmbH,DE
8578344,5,Thomas Elektro GmbH,DE
8578348,,B + P Gerüstbau GmbH,DE
8578349,,Kurt Bau GmbH,DE
8578350,,Berndt &amp; Ellend Heizungs- und Sanitär GmbH,DE
8578351,38,Uwe Möller Elektroanlagenbau GmbH,DE
8578357,,Wärme + Wasser GmbH Schlieben,DE
8578358,41,SHF Sanitär- und Heizungstechnik GmbH,DE
8578359,,Holzbau Strobel GmbH,DE
8578360,,OTIS GmbH &amp; Co. OHG,DE
8578361,,Moser GmbH &amp; Co.KG,DE
8578363,,Marco Bodenbeläge,DE
8578364,,Vetter Haustechnik,DE
8578367,,ProLuft GmbH,DE
8578368,,GZ Innenausbau GmbH,DE
8578378,,NMG Pharma GmbH,DE
8578507,,Glenmark Arzneimittel GmbH,DE
8578508,,Amneal Deutschland GmbH,DE
8578509,,NMG Pharma GmbH,DE
8578579,,CC Pharma,DE
8578580,,Orifarm GmbH,DE
8578590,,Heumann,DE
8578593,,cc Pharma,DE
8578594,,ciconia pharma GmbH,DE
8578601,,ALIUD PHARMA® GmbH,DE
8578602,,CC Pharma,DE
8578603,,MSD Sharp DOHME GMBH,DE
8578604,,ALIUD PHARMA® GmbH,DE
8578607,,Aristo Pharma,DE
8578608,,NMG Pharma GmbH,DE
8578609,,Aliud Pharma GmbH,DE
8578610,,Hikma Pharma GmbH,DE
8578611,,Desitin Arzneimittel GmbH,DE
8578612,,Aliud Pharma GmbH,DE
8578613,,Hexal AG,DE
8578614,,Gilead Sciences GmbH,DE
8578615,,Ratiopharm GmbH,DE
8578616,,Zentiva Pharma GmbH,DE
8578617,,cc Pharma,DE
8578618,,Techdow Pharma Germany GmbH,DE
8578629,,Mylan Dura,DE
8578630,,adequapharm GmbH,DE
8578632,,Teva GmbH,DE
8578633,,Dimension Data Germany AG &amp; Co KG,DE
8578634,,EurimPharm,DE
8578635,,ciconia pharma gmbh,DE
8578637,,Aristo Pharma,DE
8578638,,Glenmark Arzneimittel GmbH,DE
8578639,,Haldrup GmbH,DE
8578657,,Landwehr Schilderfabrik GmbH,DE
8578662,,Mylan dura GmbH,DE
8578663,,TEVA GmbH,DE
8578668,,cc pharma gmbh,DE
8578775,,betapharm Arzneimittel GmbH,DE
8578776,,HEXAL AG,DE
8578777,,Mylan dura GmbH,DE
8578778,,Amneal Deutschland GmbH,DE
8578779,,1A Pharma GmbH,DE
8578780,,Ethypharm GmbH,DE
8578781,,adequapharm GmbH,DE
8578787,,Grünenthal GmbH,DE
8578788,,Orifarm GmbH,DE
8578789,,PB Pharma GmbH,DE
8578790,,Remedix GmbH,DE
8578791,,ALIUD PHARMA® GmbH,DE
8578792,,Saale- med Medizintechnik GmbH,DE
8578904,,Wolfrum GmbH,DE
8578907,,Medicopharm AG,DE
8578909,,Markes International GmbH,DE
8578910,,cc pharma gmbh,DE
8578911,,PROFI Engineering Systems AG,DE
8579015,,RICOH Deutschland GmbH,DE
8579023,,Maass HMS GmbH &amp; Co.KG,DE
8579090,1,Lüttmann Werkzeugmaschinen-Vertriebs GmbH,DE
8579094,,Navum gmbH,DE
8579425,,A.R.T. GmbH,DE
8579445,Los 1 - Gebäude,HAAS Architekten BDA,DE
8579446,Los 2 - Techn. Ausrüstung - Maschinentechnik,HAAS Architekten BDA,DE
8579447,Los 3 - Techn. Ausrüstung - Elektrotechnik,HAAS Architekten BDA,DE
8579484,,"Planungsgesellschaft für Wasserbau und Wasserwirtschaft mbH, PROWA Neuruppin",DE
8579537,,Bechtle Frankfurt,DE
8579548,,Arthur D. Little GmbH,DE
8579549,,"Bain &amp; Company Germany, Inc.",DE
8579550,,The Boston Consulting Group GmbH,DE
8579551,,IBM Deutschland GmbH,DE
8579552,,McKinsey &amp; Company Inc.,DE
8579571,,"GEO-METRIK, Stendal",DE
8579573,1,Baensch &amp; Wippersteg GmbH,DE
8579574,2,"MEHA Straßen-, Tiefbau und Kabelverlegung GmbH",DE
8579575,3,BEG logistics GmbH,DE
8579576,4,A. Siemer Entsorgungs GmbH,DE
8579577,5,A. Siemer Entsorgungs GmbH,DE
8579578,6,Nehlsen GmbH &amp; Co. KG,DE
8579579,7,BEG logistics GmbH,DE
8579580,8,BEG logistics GmbH,DE
8579581,,weinbrenner.single.arabzadeh,DE
8579583,,weinbrenner.single.arabzadeh,DE
8579601,1,Cancom GmbH,DE
8579602,2,Medialine Eurotrade AG,DE
8579612,,T.P.I Trippe und Partner mbH,DE
8579625,1,Schollenberger Kampfmittelbergung GmbH,DE
