ID_AWARD,ID_LOT_AWARDED,CAE_NAME,ISO_COUNTRY_CODE
8655535,,Deutsche Rentenversicherung Rheinland-Pfalz,DE
8655536,,"Deutsche Bundesbank, Beschaffungszentrum",DE
8655547,1,Landratsamt Schwäbisch Hall,DE
8655548,2,Landratsamt Schwäbisch Hall,DE
8655550,,Verein für Menschen mit Körper- und Mehrfachbehinderung e. V.,DE
8655580,,IKK Südwest,DE
8655582,,Gemeinde Gäufelden,DE
8655600,Los 2,Amt Elmshorn-Land,DE
8655615,11,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655625,2,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655627,1,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655628,2,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655632,2,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655633,9,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655634,12,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655635,14,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655636,16,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655637,21,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655638,24,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655639,34,Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS),DE
8655778,,National Museums Scotland,UK
8655781,1,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655782,1,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655783,1,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655784,2,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655785,2,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655786,3,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655787,3,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655788,3,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655789,4,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655790,4,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655791,4,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655792,4,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655793,5,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655794,5,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655795,5,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655797,6,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655798,6,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655799,7,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655800,7,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655801,8,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655802,9,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655803,10,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655804,10,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655805,11,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655806,12,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655807,13,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655808,14,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655809,15,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655810,16,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655811,17,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655812,18,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655813,18,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655814,19,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655815,20,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655817,22,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655818,23,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655820,25,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655821,26,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655822,27,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655823,28,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655824,29,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655825,30,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655826,30,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655827,30,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655828,31,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655829,32,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655830,33,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655831,34,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655833,36,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
8655834,37,AOK Baden-Württemberg---AOK Bayern – Die Gesundheitskasse---AOK Bremen/Bremerhaven---AOK NordWest – Die Gesundheitskasse---AOK Nordost – Die Gesundheitskasse---AOK PLUS – Die Gesundheitskasse für Sachsen und Thüringen---AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse---AOK Rheinland/Hamburg – Die Gesundheitskasse---AOK Sachsen-Anhalt – Die Gesundheitskasse---AOK – Die Gesundheitskasse für Niedersachsen---AOK – Die Gesundheitskasse in Hessen,DE
